city,area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance,total
1,87,1,1,2,14,1,1,870.0,7900.0,150.0,101.0,9021.0
1,65,2,1,1,0,1,0,0.0,1800.0,0.0,28.0,1828.0
1,210,3,4,4,11,1,1,2000.0,15000.0,1000.0,191.0,18190.0
1,250,3,4,2,0,1,0,0.0,4200.0,192.0,64.0,4456.0
1,155,3,2,3,4,1,1,2600.0,11700.0,667.0,149.0,15120.0
0,300,4,3,5,0,1,0,0.0,4100.0,20.0,62.0,4182.0
0,70,3,2,2,4,1,0,500.0,1800.0,78.0,23.0,2401.0
1,68,1,2,1,11,1,0,1200.0,4500.0,100.0,58.0,5858.0
0,220,3,5,3,4,0,1,2000.0,7900.0,417.0,101.0,10420.0
0,91,3,2,2,12,1,0,700.0,2250.0,175.0,29.0,3154.0
0,230,4,4,8,0,1,0,0.0,5100.0,320.0,77.0,5497.0
0,48,2,1,0,4,1,0,288.0,950.0,45.0,13.0,1296.0
1,90,2,2,2,15,0,1,1400.0,10000.0,0.0,127.0,11530.0
1,60,1,1,1,15,1,1,1000.0,5500.0,200.0,70.0,6770.0
1,450,4,4,3,14,1,0,5500.0,15000.0,0.0,191.0,20690.0
1,16,1,1,0,1,0,0,0.0,850.0,35.0,11.0,896.0
1,100,3,2,1,8,1,0,1100.0,1400.0,291.0,18.0,2809.0
1,300,3,3,3,0,1,0,1.0,3400.0,417.0,52.0,3870.0
1,151,3,4,3,14,0,1,1700.0,6800.0,475.0,87.0,9062.0
1,150,3,4,3,12,1,1,2092.0,7608.0,730.0,97.0,10530.0
1,57,2,1,1,7,1,0,570.0,1500.0,67.0,20.0,2157.0
1,30,1,1,1,4,0,1,1787.0,1200.0,144.0,16.0,3147.0
0,53,1,1,1,8,1,1,1350.0,3110.0,85.0,40.0,4585.0
1,270,3,4,3,0,1,0,683.5,6800.0,417.0,103.0,7320.0
1,78,2,2,2,8,1,1,1400.0,5800.0,334.0,74.0,7608.0
1,20,1,1,0,1,0,1,150.0,3142.0,67.0,40.0,3399.0
1,140,5,2,1,1,1,1,0.0,3999.0,200.0,51.0,4250.0
1,155,3,3,2,2,1,1,2300.0,12000.0,700.0,153.0,15150.0
1,118,3,2,4,1,1,0,850.0,2250.0,334.0,29.0,3463.0
0,235,4,4,3,13,1,0,3450.0,5500.0,541.0,70.0,9561.0
1,400,4,4,4,9,1,0,4700.0,9000.0,1125.0,115.0,14940.0
1,80,2,2,1,6,0,0,1015.0,3500.0,117.0,45.0,4677.0
1,50,1,1,0,2,0,1,710.0,3100.0,85.0,12.0,3907.0
0,55,2,2,1,9,1,0,337.0,2500.0,86.0,32.0,2955.0
1,400,4,4,4,0,1,0,0.0,8500.0,1250.0,128.0,9878.0
1,63,3,2,0,18,1,0,550.0,1800.0,0.0,23.0,2373.0
1,325,4,3,2,3,1,0,4500.0,8500.0,1111.0,108.0,14220.0
1,200,3,3,2,7,0,1,2500.0,6000.0,125.0,77.0,8702.0
1,58,2,2,1,5,1,1,790.0,5000.0,192.0,64.0,6046.0
1,180,3,2,3,0,1,0,0.0,4600.0,3600.0,70.0,8270.0
1,159,3,2,0,5,1,0,1774.0,4507.0,444.0,19.0,6744.0
1,420,4,3,4,0,1,0,0.0,15000.0,1250.0,226.0,16480.0
1,88,3,1,2,5,1,0,685.0,1500.0,35.0,20.0,2240.0
0,70,3,1,1,6,1,0,549.0,1135.0,0.0,5.0,1689.0
1,246,4,5,4,12,0,0,2200.0,10000.0,750.0,127.0,13080.0
1,53,2,1,1,1,1,0,550.0,1250.0,0.0,16.0,1816.0
1,22,1,1,1,19,0,0,500.0,2200.0,0.0,28.0,2728.0
1,80,1,1,0,0,1,0,0.0,1700.0,60.0,26.0,1786.0
1,30,1,1,1,11,1,1,500.0,2570.0,147.0,8.0,3078.0
0,157,3,5,3,1,1,0,2300.0,7000.0,442.0,89.0,9831.0
1,450,3,3,8,0,1,1,0.0,5015.0,400.0,76.0,5491.0
1,90,3,2,0,0,1,0,295.0,2572.0,53.0,8.0,2928.0
1,88,2,1,0,7,0,0,800.0,1800.0,0.0,23.0,2623.0
0,46,1,1,0,5,1,1,1300.0,1950.0,0.0,25.0,3275.0
1,189,4,2,2,4,1,0,1970.0,8000.0,559.0,102.0,10630.0
1,49,2,1,1,10,0,0,395.0,1250.0,0.0,16.0,1661.0
1,180,3,2,2,2,1,0,2500.0,7000.0,1200.0,89.0,10790.0
1,128,3,3,2,1,1,0,1090.0,7000.0,500.0,89.0,8679.0
1,60,2,2,0,0,1,0,518.0,1300.0,170.0,10.0,1998.0
1,74,3,2,1,7,1,0,982.0,1710.0,48.0,22.0,2762.0
1,80,1,1,1,10,1,0,1800.0,2500.0,180.0,32.0,4512.0
1,150,3,2,1,0,1,0,0.0,2500.0,0.0,38.0,2538.0
1,70,3,2,1,3,1,0,799.0,1900.0,182.0,25.0,2906.0
1,113,3,2,2,2,1,0,1300.0,4800.0,250.0,61.0,6411.0
0,50,1,1,0,0,1,0,0.0,880.0,0.0,14.0,894.0
1,300,4,2,2,1,1,1,3000.0,6500.0,1091.0,83.0,10670.0
1,140,2,3,1,3,1,1,1306.0,5000.0,250.0,64.0,6620.0
1,300,4,5,1,8,1,1,3700.0,8550.0,400.0,109.0,12760.0
1,350,5,4,8,0,0,0,683.5,9000.0,762.0,136.0,9898.0
1,78,2,1,1,0,1,0,683.5,1700.0,82.0,26.0,1808.0
0,110,2,2,0,18,1,1,960.0,4200.0,218.0,54.0,5432.0
1,423,4,5,7,28,1,0,5785.0,14000.0,2647.0,178.0,22610.0
1,110,1,1,0,20,1,0,923.0,3182.0,0.0,14.0,4119.0
1,136,2,4,2,7,1,0,1540.0,4800.0,242.0,61.0,6643.0
1,56,2,1,1,3,1,0,1091.0,1700.0,72.0,22.0,2885.0
1,20,1,1,0,3,1,1,402.0,2800.0,68.0,36.0,3306.0
1,115,3,2,2,8,1,0,1900.0,2900.0,400.0,37.0,5237.0
1,140,2,2,1,3,0,0,2000.0,12500.0,279.0,159.0,14940.0
1,64,2,1,1,2,1,0,500.0,1400.0,11.0,18.0,1929.0
1,60,2,1,1,15,1,1,990.0,2500.0,42.0,32.0,3564.0
1,132,3,2,1,11,1,0,1477.0,2800.0,45.0,36.0,4358.0
1,210,4,3,3,11,1,0,1250.0,4000.0,750.0,51.0,6051.0
1,300,4,4,3,0,1,1,0.0,5080.0,284.0,77.0,5441.0
1,130,3,2,2,0,1,0,0.0,3300.0,108.0,50.0,3458.0
1,108,2,4,2,7,1,0,1289.0,4430.0,522.0,57.0,6298.0
1,75,2,2,1,4,1,0,926.0,3005.0,203.0,10.0,4144.0
1,250,3,3,3,0,1,0,0.0,4500.0,150.0,68.0,4718.0
0,55,1,1,0,5,1,0,473.0,500.0,17.0,7.0,997.0
1,129,3,2,3,5,0,1,1260.0,2950.0,450.0,38.0,4698.0
1,158,4,4,3,5,1,0,2100.0,6600.0,375.0,84.0,9159.0
1,100,3,3,2,1,1,0,1200.0,3248.0,384.0,42.0,4874.0
1,130,3,2,3,0,1,1,0.0,7450.0,167.0,112.0,7729.0
1,25,1,1,0,0,1,0,20.0,1200.0,25.0,19.0,1264.0
1,240,3,2,3,0,1,0,0.0,9265.0,525.0,140.0,9930.0
1,196,3,4,2,1,0,0,2200.0,3300.0,559.0,42.0,6101.0
1,39,1,1,1,5,1,0,460.0,3300.0,157.0,42.0,3959.0
0,46,2,1,1,3,1,0,250.0,970.0,42.0,13.0,1275.0
1,120,3,2,0,1,1,0,0.0,2500.0,84.0,38.0,2622.0
1,270,2,2,3,17,1,0,2200.0,8650.0,0.0,110.0,10960.0
1,700,4,10,0,0,1,0,0.0,15000.0,8750.0,226.0,23980.0
0,462,4,7,4,0,1,0,683.5,5000.0,590.0,76.0,5666.0
1,35,1,1,1,9,1,1,475.0,3150.0,0.0,23.0,3648.0
1,90,3,3,2,12,0,0,897.0,3500.0,0.0,45.0,4442.0
1,98,3,2,2,1,1,0,1400.0,1760.0,383.0,23.0,3566.0
1,159,2,2,1,8,1,1,1236.0,4200.0,251.0,54.0,5741.0
1,115,3,5,2,10,1,0,1830.0,7000.0,495.0,89.0,9414.0
1,400,3,3,1,3,1,0,3000.0,11000.0,142.0,140.0,14280.0
0,60,2,1,1,9,0,0,498.0,1317.0,25.0,17.0,1857.0
1,220,3,4,3,11,1,1,3300.0,8000.0,1000.0,102.0,12400.0
1,67,2,1,1,4,1,0,1500.0,2099.0,250.0,27.0,3876.0
1,165,3,4,3,7,1,0,1700.0,4500.0,573.0,58.0,6831.0
1,100,2,4,0,1,1,0,0.0,3000.0,0.0,39.0,3039.0
1,55,1,2,1,2,1,0,1317.0,2576.0,230.0,10.0,4133.0
0,35,1,1,1,2,1,0,254.0,600.0,92.0,8.0,954.0
1,51,1,1,1,10,1,1,630.0,3700.0,0.0,47.0,4377.0
1,73,2,2,1,13,1,0,700.0,1250.0,150.0,16.0,2116.0
1,320,5,5,4,4,1,0,5800.0,5500.0,1500.0,70.0,12870.0
1,35,1,1,1,7,1,0,380.0,2300.0,100.0,30.0,2810.0
1,46,1,1,0,3,1,0,100.0,1600.0,0.0,21.0,1721.0
0,350,4,3,4,0,0,0,500.0,6000.0,500.0,91.0,7091.0
1,340,4,4,3,2,1,0,0.0,14000.0,834.0,178.0,15010.0
1,28,1,1,1,4,0,1,1590.0,1899.0,198.0,5.0,3692.0
1,125,3,2,2,0,1,1,683.5,3000.0,150.0,46.0,3196.0
1,44,1,1,1,3,1,0,560.0,3450.0,0.0,13.0,4023.0
1,95,2,1,1,15,1,0,900.0,3000.0,67.0,39.0,4006.0
1,310,3,4,3,8,1,0,2400.0,4500.0,900.0,58.0,7858.0
1,48,2,1,0,3,1,0,100.0,1350.0,0.0,18.0,1468.0
1,30,4,4,2,0,1,1,0.0,5000.0,4247.0,76.0,9323.0
0,46,1,1,1,10,1,0,550.0,580.0,43.0,8.0,1181.0
1,141,3,2,2,4,1,0,1650.0,7400.0,0.0,94.0,9144.0
1,58,1,1,1,17,1,0,610.0,1600.0,89.0,21.0,2320.0
1,48,2,1,0,0,1,0,100.0,1350.0,0.0,18.0,1468.0
1,560,5,5,6,0,1,0,0.0,15000.0,1917.0,226.0,17140.0
1,98,3,2,1,9,1,0,1350.0,5500.0,200.0,70.0,7120.0
1,340,3,4,4,2,0,0,7000.0,12500.0,3084.0,159.0,22740.0
1,224,4,4,3,2,1,1,2900.0,9350.0,917.0,119.0,13290.0
0,50,1,1,1,3,1,0,392.0,800.0,320.0,11.0,1523.0
1,250,3,4,3,8,1,0,2700.0,7000.0,1167.0,89.0,10960.0
1,100,2,2,1,6,1,0,1050.0,4000.0,240.0,51.0,5341.0
1,600,3,3,4,0,1,0,0.0,6800.0,966.0,103.0,7869.0
0,114,3,2,1,4,1,0,967.0,1400.0,176.0,18.0,2561.0
0,67,2,1,1,2,1,0,500.0,1230.0,42.0,16.0,1788.0
1,160,4,3,2,9,1,1,2800.0,10330.0,286.0,131.0,13550.0
1,130,2,2,1,17,1,0,993.0,5600.0,75.0,71.0,6739.0
1,114,1,1,1,6,1,0,987.0,2800.0,208.0,36.0,4031.0
1,52,2,1,1,4,1,0,683.5,1450.0,0.0,19.0,1469.0
1,31,1,1,0,6,1,1,430.0,2300.0,0.0,30.0,2760.0
1,78,2,1,1,1,1,0,410.0,2500.0,0.0,32.0,2942.0
1,60,2,2,1,3,1,1,900.0,5700.0,212.0,73.0,6885.0
1,40,1,1,0,5,1,0,578.0,2390.0,0.0,31.0,2999.0
1,145,4,4,3,14,1,0,1663.0,4500.0,584.0,58.0,6805.0
1,127,2,3,2,2,1,0,1910.0,6900.0,500.0,88.0,9398.0
1,330,4,5,4,13,1,0,2870.0,10000.0,1119.0,127.0,14120.0
0,180,4,3,1,11,0,0,1500.0,1800.0,252.0,23.0,3575.0
1,120,4,3,2,13,1,1,1250.0,3500.0,209.0,45.0,5004.0
1,40,1,1,1,10,0,1,2100.0,2200.0,223.0,28.0,4551.0
1,160,4,4,2,0,1,0,0.0,2400.0,0.0,37.0,2437.0
0,130,3,2,2,4,1,1,1150.0,2800.0,184.0,36.0,4170.0
1,80,2,1,1,2,1,0,1257.0,2950.0,195.0,38.0,4440.0
1,112,3,4,3,9,1,0,1480.0,2800.0,413.0,36.0,4729.0
1,30,1,1,1,10,0,0,886.0,1500.0,0.0,20.0,2406.0
1,184,4,3,3,2,1,1,1200.0,4500.0,750.0,58.0,6508.0
1,56,2,1,1,11,1,1,530.0,2500.0,0.0,32.0,3062.0
1,40,1,1,1,6,0,1,1300.0,3000.0,248.0,39.0,4587.0
1,65,2,2,1,7,1,0,630.0,1800.0,25.0,23.0,2478.0
1,146,3,2,2,14,1,1,1400.0,3500.0,600.0,45.0,5545.0
0,60,2,1,1,3,1,0,200.0,1299.0,84.0,17.0,1600.0
1,170,3,2,2,4,1,1,1970.0,9000.0,900.0,115.0,11990.0
1,240,4,4,4,8,1,1,3033.0,2890.0,1398.0,37.0,7358.0
1,200,4,2,2,0,1,1,0.0,6500.0,500.0,98.0,7098.0
1,69,2,1,1,3,1,0,470.0,1550.0,70.0,20.0,2110.0
1,224,3,4,2,9,1,0,3300.0,6000.0,679.0,77.0,10060.0
1,109,3,2,2,20,1,1,1200.0,4500.0,417.0,58.0,6175.0
1,50,2,1,2,9,0,0,640.0,2300.0,93.0,30.0,3063.0
0,59,2,1,1,5,1,0,430.0,1290.0,47.0,17.0,1784.0
1,162,2,3,3,3,0,1,2200.0,15000.0,959.0,191.0,18350.0
0,93,3,2,1,7,1,0,677.0,1100.0,63.0,14.0,1854.0
1,580,6,6,6,0,1,0,0.0,6960.0,2084.0,105.0,9149.0
1,216,3,4,2,10,1,0,3400.0,5500.0,870.0,70.0,9840.0
1,90,2,1,0,9,0,0,1200.0,3850.0,130.0,49.0,5229.0
1,200,3,3,2,7,1,0,4200.0,7225.0,642.0,92.0,12160.0
0,55,1,1,0,4,1,0,490.0,750.0,37.0,10.0,1287.0
1,40,1,1,1,3,0,0,552.0,2300.0,109.0,30.0,2991.0
1,87,3,3,2,12,0,1,930.0,3500.0,253.0,45.0,4728.0
1,60,2,1,0,0,1,0,683.5,1600.0,25.0,25.0,1650.0
1,70,3,2,1,7,1,0,620.0,1825.0,0.0,24.0,2469.0
1,243,2,3,2,0,1,0,0.0,4619.0,559.0,70.0,5248.0
1,78,1,1,2,8,0,1,1980.0,6000.0,317.0,77.0,8374.0
1,103,2,1,0,0,1,0,0.0,1300.0,80.0,20.0,1400.0
1,72,3,2,1,3,0,0,790.0,1750.0,3.0,23.0,2566.0
1,95,1,2,2,15,1,0,1859.0,8000.0,566.0,102.0,10530.0
1,135,3,2,2,9,1,0,1836.0,4200.0,543.0,54.0,6633.0
1,310,5,4,5,3,1,0,4364.0,3200.0,2506.0,41.0,10110.0
1,68,2,2,1,18,0,1,500.0,2565.0,59.0,33.0,3157.0
1,360,4,5,4,12,1,0,4350.0,6593.0,1830.0,84.0,12860.0
1,420,4,4,4,9,1,0,6000.0,15000.0,3334.0,191.0,24530.0
1,266,3,5,1,15,1,1,2075.0,4320.0,391.0,55.0,6841.0
1,172,3,4,3,5,1,1,1650.0,7800.0,890.0,99.0,10440.0
1,240,3,5,4,0,1,0,0.0,7500.0,459.0,113.0,8072.0
0,108,1,3,2,9,1,0,980.0,4500.0,0.0,58.0,5538.0
1,50,1,1,0,12,1,1,501.0,1800.0,0.0,23.0,2324.0
1,180,3,3,2,1,1,0,3515.0,4400.0,775.0,56.0,8746.0
0,380,4,6,3,0,1,0,0.0,4000.0,455.0,61.0,4516.0
1,125,3,4,0,2,0,0,1551.0,2500.0,495.0,32.0,4578.0
1,50,2,2,1,12,1,0,585.0,1395.0,0.0,6.0,1986.0
1,382,3,4,2,11,1,0,4529.0,14000.0,1410.0,178.0,20120.0
1,51,1,1,0,9,1,0,367.0,1700.0,84.0,22.0,2173.0
1,128,2,2,0,9,1,0,958.0,2700.0,0.0,35.0,3693.0
0,51,1,1,0,3,1,0,486.0,820.0,15.0,11.0,1332.0
0,45,1,1,0,11,0,1,370.0,500.0,10.0,7.0,887.0
1,300,4,5,4,0,1,1,683.5,14000.0,1167.0,211.0,15380.0
1,180,3,1,0,0,1,0,683.5,2500.0,334.0,38.0,2872.0
1,120,3,2,1,17,1,0,1250.0,2000.0,230.0,26.0,3506.0
1,87,3,2,0,6,1,0,1284.0,2000.0,231.0,26.0,3541.0
1,116,2,2,2,8,0,1,1215.0,8000.0,250.0,102.0,9567.0
1,200,4,2,1,5,1,0,2115.0,5000.0,328.0,64.0,7507.0
1,556,6,7,4,0,1,0,0.0,7500.0,1084.0,113.0,8697.0
0,62,2,2,2,5,1,0,800.0,3000.0,14.0,39.0,3853.0
1,63,2,2,1,19,1,1,1000.0,11000.0,133.0,140.0,12270.0
1,96,3,1,1,5,1,1,1172.0,3550.0,140.0,45.0,4907.0
1,61,2,2,1,1,1,0,885.0,2000.0,130.0,26.0,3041.0
1,266,4,5,4,7,1,0,2900.0,10900.0,1167.0,139.0,15110.0
0,48,1,1,0,4,0,1,490.0,1500.0,42.0,20.0,2052.0
1,33,2,1,0,12,1,1,350.0,2850.0,0.0,37.0,3237.0
1,150,2,2,3,2,0,1,4085.0,8000.0,570.0,102.0,12760.0
1,175,3,2,2,0,0,0,0.0,3900.0,264.0,59.0,4223.0
1,108,3,4,0,4,1,0,780.0,3500.0,324.0,45.0,4649.0
1,100,4,5,4,1,1,0,3800.0,3250.0,1417.0,42.0,8509.0
1,81,1,1,1,8,1,0,600.0,1150.0,67.0,16.0,1833.0
1,29,1,1,0,5,1,0,257.0,1043.0,0.0,14.0,1314.0
1,60,2,2,1,13,1,0,694.0,1700.0,128.0,22.0,2544.0
1,70,2,1,1,19,1,0,520.0,1700.0,155.0,22.0,2397.0
1,130,2,2,0,6,1,0,1343.0,3974.0,71.0,51.0,5439.0
1,83,3,2,2,25,1,1,589.0,2600.0,159.0,33.0,3381.0
1,320,3,4,2,0,1,1,0.0,5500.0,250.0,83.0,5833.0
0,87,3,2,1,4,1,0,670.0,640.0,200.0,9.0,1519.0
1,240,2,3,1,3,1,1,2300.0,6500.0,30.0,83.0,8913.0
1,108,3,3,2,0,1,0,683.5,2800.0,209.0,43.0,3052.0
1,160,3,2,1,5,1,0,1715.0,7700.0,470.0,98.0,9983.0
1,178,3,4,4,18,1,0,2650.0,10000.0,125.0,127.0,12900.0
1,116,3,2,3,11,1,1,1200.0,8000.0,604.0,102.0,9906.0
1,82,2,2,1,7,1,0,650.0,2341.0,0.0,9.0,3000.0
1,72,2,1,1,3,1,0,862.0,1300.0,100.0,17.0,2279.0
1,160,3,2,2,13,1,0,1200.0,3900.0,221.0,50.0,5371.0
1,230,3,4,3,7,0,0,3200.0,8000.0,1167.0,102.0,12470.0
1,60,2,2,1,5,1,1,631.0,2640.0,26.0,34.0,3331.0
1,50,1,1,0,11,1,1,390.0,3698.0,7.0,47.0,4142.0
1,79,2,2,1,2,1,1,678.0,2800.0,4.0,36.0,3518.0
0,94,3,1,1,6,1,0,565.0,2000.0,60.0,26.0,2651.0
1,200,3,3,6,0,1,0,0.0,6000.0,500.0,91.0,6591.0
1,60,2,2,1,10,1,0,750.0,3400.0,100.0,44.0,4294.0
1,98,3,2,2,3,1,0,1400.0,2000.0,383.0,26.0,3809.0
0,75,2,1,1,2,1,0,670.0,1200.0,121.0,16.0,2007.0
1,190,3,3,2,11,1,1,1900.0,13500.0,620.0,172.0,16190.0
1,20,1,1,0,3,0,1,150.0,3142.0,67.0,40.0,3399.0
0,46,1,1,0,2,1,0,450.0,500.0,14.0,7.0,971.0
1,22,1,1,0,0,0,0,0.0,1074.0,0.0,17.0,1091.0
1,49,1,1,0,1,1,1,768.0,2600.0,66.0,33.0,3467.0
0,105,3,2,2,6,1,0,1200.0,1620.0,165.0,21.0,3006.0
1,140,3,4,2,3,0,1,1400.0,2450.0,475.0,32.0,4357.0
1,127,2,2,2,5,1,0,1550.0,5500.0,361.0,70.0,7481.0
1,200,4,7,4,0,1,1,0.0,8000.0,575.0,121.0,8696.0
1,100,3,2,2,1,1,0,600.0,1800.0,100.0,23.0,2523.0
1,200,2,2,2,0,1,0,1.0,3000.0,167.0,46.0,3214.0
1,300,4,6,6,17,1,0,6300.0,15000.0,3400.0,191.0,24890.0
1,25,1,1,0,0,1,0,20.0,1200.0,25.0,19.0,1264.0
1,160,3,2,2,1,1,0,1515.0,2900.0,400.0,37.0,4852.0
1,145,3,1,2,0,1,1,90.0,7200.0,238.0,109.0,7637.0
0,62,1,1,1,5,0,0,700.0,1250.0,38.0,16.0,2004.0
0,50,1,1,1,16,1,0,432.0,991.0,36.0,13.0,1472.0
0,74,3,1,1,4,1,0,474.0,900.0,40.0,12.0,1426.0
1,190,3,3,2,0,1,0,0.0,6800.0,392.0,103.0,7295.0
0,326,3,3,4,0,1,0,870.0,4200.0,523.0,64.0,5657.0
1,240,4,4,4,22,1,0,1980.0,6672.0,417.0,85.0,9154.0
1,40,1,1,0,18,0,1,0.0,2600.0,0.0,33.0,2633.0
1,42,1,1,1,4,0,0,1200.0,2350.0,151.0,30.0,3731.0
1,90,2,1,0,1,1,0,0.0,2000.0,280.0,26.0,2306.0
1,84,1,2,0,1,1,1,850.0,6000.0,250.0,77.0,7177.0
1,70,2,1,1,7,1,0,500.0,1300.0,48.0,17.0,1865.0
1,110,3,2,2,11,1,0,1179.0,3500.0,205.0,45.0,4929.0
1,110,3,2,3,11,1,0,1150.0,2700.0,334.0,35.0,4219.0
1,90,2,2,1,6,1,1,900.0,6500.0,89.0,83.0,7572.0
0,308,3,3,4,0,1,0,0.0,4700.0,673.0,71.0,5444.0
1,61,2,2,1,13,1,0,764.0,4000.0,134.0,51.0,4949.0
0,400,5,7,4,5,1,0,3200.0,7900.0,888.0,101.0,12090.0
1,320,3,3,2,10,1,0,2200.0,8330.0,584.0,106.0,11220.0
1,50,1,1,1,2,1,0,650.0,2350.0,24.0,30.0,3054.0
1,80,1,1,1,5,1,1,1.0,7200.0,0.0,92.0,7293.0
1,44,1,1,0,13,0,1,450.0,1900.0,104.0,25.0,2479.0
1,130,5,2,0,2,1,0,0.0,3000.0,37.0,39.0,3076.0
1,400,5,6,0,0,1,0,0.0,5200.0,0.0,79.0,5279.0
1,130,2,1,1,9,1,0,1159.0,3850.0,160.0,49.0,5218.0
1,96,3,3,1,11,1,0,900.0,2450.0,125.0,32.0,3507.0
1,57,2,2,2,12,1,0,1250.0,2800.0,209.0,36.0,4295.0
1,240,3,3,2,0,1,1,0.0,4350.0,385.0,66.0,4801.0
1,30,1,1,1,6,1,0,1900.0,2001.0,125.0,26.0,4052.0
1,20,1,1,0,2,1,1,602.0,1800.0,130.0,23.0,2555.0
1,45,2,1,0,2,1,0,60.0,900.0,42.0,12.0,1014.0
1,250,4,5,2,17,1,1,2000.0,12750.0,873.0,162.0,15790.0
1,240,4,5,5,5,1,0,2300.0,7000.0,100.0,89.0,9489.0
1,22,1,1,0,25,1,0,385.0,2100.0,40.0,27.0,2552.0
1,240,3,4,3,2,1,0,2400.0,4150.0,1417.0,53.0,8020.0
1,206,4,4,3,10,1,0,1890.0,12000.0,917.0,153.0,14960.0
1,96,3,3,1,11,1,0,900.0,2450.0,125.0,32.0,3507.0
1,156,3,4,2,2,1,0,1800.0,2000.0,0.0,26.0,3826.0
1,400,3,3,3,0,0,0,0.0,8300.0,816.0,125.0,9241.0
0,60,2,1,1,3,1,0,345.0,880.0,16.0,12.0,1253.0
0,37,1,1,0,4,0,1,335.0,761.0,0.0,10.0,1106.0
1,73,2,2,2,1,1,0,778.0,1200.0,84.0,16.0,2078.0
1,182,3,4,3,0,1,0,0.0,7000.0,459.0,106.0,7565.0
1,300,3,4,1,0,1,0,0.0,4500.0,542.0,68.0,5110.0
1,48,1,1,0,5,0,0,450.0,1590.0,0.0,21.0,2061.0
1,850,4,4,8,0,1,0,0.0,12000.0,5834.0,181.0,18020.0
1,76,3,1,1,2,1,0,240.0,2250.0,170.0,29.0,2689.0
1,57,2,2,1,2,0,1,584.0,2300.0,50.0,30.0,2964.0
1,104,2,1,0,8,0,0,1300.0,3000.0,0.0,39.0,4339.0
1,65,3,3,2,9,1,0,727.0,2000.0,24.0,26.0,2777.0
1,64,2,1,0,6,1,0,938.0,2050.0,75.0,26.0,3089.0
1,31,1,1,0,14,1,1,390.0,3300.0,120.0,42.0,3852.0
1,35,1,1,1,1,0,1,444.0,3507.0,124.0,45.0,4120.0
1,275,3,5,6,0,1,1,0.0,13000.0,500.0,196.0,13700.0
1,310,4,5,5,6,1,1,3800.0,12000.0,2709.0,153.0,18660.0
1,58,2,2,1,4,0,0,521.0,3120.0,165.0,12.0,3818.0
1,55,2,1,0,4,1,0,382.0,2300.0,3.0,30.0,2715.0
1,53,1,2,1,3,1,1,960.0,3300.0,109.0,42.0,4411.0
1,35,1,1,0,0,1,0,0.0,1100.0,30.0,14.0,1144.0
1,180,4,4,1,0,1,0,0.0,3581.0,134.0,54.0,3769.0
1,71,1,1,0,1,1,0,718.0,1443.0,0.0,5.0,2166.0
1,180,3,4,3,12,1,1,1600.0,3400.0,250.0,44.0,5294.0
1,900,5,9,8,1,1,1,0.0,15000.0,5470.0,226.0,20700.0
1,32,1,1,1,18,0,1,1600.0,3500.0,234.0,45.0,5379.0
1,98,2,2,2,29,1,0,1450.0,8500.0,450.0,108.0,10510.0
1,180,3,2,2,6,1,0,2192.0,4000.0,413.0,51.0,6656.0
1,47,1,1,1,15,1,0,530.0,1800.0,0.0,23.0,2353.0
1,109,3,2,2,7,1,0,1746.0,2500.0,134.0,32.0,4412.0
1,210,4,4,4,5,1,0,3000.0,13100.0,1325.0,166.0,17590.0
1,109,3,2,1,3,1,0,1296.0,3500.0,125.0,45.0,4966.0
1,116,4,3,2,8,1,0,1040.0,2400.0,330.0,31.0,3801.0
1,111,3,2,0,7,1,0,1370.0,2500.0,264.0,32.0,4166.0
1,120,3,3,2,1,1,1,1100.0,8950.0,0.0,114.0,10160.0
1,178,4,3,2,5,1,0,1700.0,6700.0,660.0,85.0,9145.0
1,39,1,1,1,5,1,1,550.0,1700.0,95.0,22.0,2367.0
1,59,1,1,0,12,0,0,400.0,901.0,42.0,12.0,1355.0
1,54,1,2,1,13,1,1,1150.0,6000.0,0.0,77.0,7227.0
1,35,1,1,0,3,0,1,233.0,1750.0,0.0,23.0,2006.0
1,244,3,2,3,14,1,1,2494.0,7000.0,1438.0,89.0,11020.0
1,170,3,2,2,0,1,0,0.0,3200.0,225.0,49.0,3474.0
1,300,3,3,8,0,1,0,0.0,4675.0,400.0,71.0,5146.0
1,35,1,1,0,7,0,0,399.0,1140.0,25.0,15.0,1579.0
1,114,5,3,1,0,1,0,683.5,6000.0,42.0,91.0,6133.0
1,300,3,4,8,0,1,0,683.5,5500.0,400.0,83.0,5983.0
1,166,3,2,1,7,1,0,1865.0,4000.0,426.0,51.0,6342.0
1,90,2,3,1,2,1,0,574.0,2100.0,0.0,27.0,2701.0
1,100,4,4,1,0,1,0,0.0,10000.0,9.0,151.0,10160.0
0,76,1,2,0,1,1,0,300.0,700.0,100.0,9.0,1109.0
1,200,3,3,2,5,1,0,2450.0,7000.0,437.0,89.0,9976.0
1,156,3,2,1,0,1,0,0.0,2000.0,147.0,31.0,2178.0
1,94,2,2,2,0,1,0,0.0,2540.0,19.0,39.0,2598.0
0,53,1,1,1,3,1,0,588.0,550.0,73.0,7.0,1218.0
1,85,2,1,1,12,1,1,800.0,2426.0,0.0,13.0,3239.0
1,50,2,1,1,4,1,0,520.0,1200.0,30.0,16.0,1766.0
1,127,4,3,2,11,0,0,1154.0,5500.0,407.0,70.0,7131.0
1,35,1,1,0,0,1,0,0.0,1100.0,30.0,14.0,1144.0
